,p_value,sidak_cor_pval,holm-sidak_cor_pval,holm_cor_pval,simes-hochberg_cor_pval,hommel_cor_pval,fdr_bh_cor_pval,fdr_by_cor_pval,fdr_tsbh_cor_pval,fdr_tsbky_cor_pval,log2FC
Grpr,0.3246608813070406,1.0,1.0,1.0,0.5,0.5,0.3653764376065755,1.0,0.16096711337078182,0.17082528225390142,0.00640164502118
Trhr,0.0019371740795734562,1.0,0.9999999999973646,1.0,0.5,0.5,0.005222631746007959,0.05519518635740252,0.002300837902576283,0.002441748975287343,-0.0255776478127
Gpx5,4.0128990675953506e-08,0.0008757926697550156,0.0008098762112934699,0.0008102043217475013,0.0008100839347754735,0.0007245289266543405,5.312157343978611e-07,5.614133425831954e-06,2.3402785331011388e-07,2.4836050830387495e-07,0.0594265007214
Rag2,0.17504908206951197,1.0,1.0,1.0,0.5,0.5,0.22494780619465457,1.0,0.09910107849163609,0.10517036275605264,-0.00310678050713
Fgfr2,0.019763907785211813,1.0,1.0,1.0,0.5,0.5,0.03734973042172253,0.3947292153235764,0.01645447727977233,0.01746220496097764,0.0126143841351
Mcpt4,0.0011326938607203962,0.9999999999820827,0.999999912588947,1.0,0.5,0.5,0.0032952864166989836,0.034826110037290074,0.001451743154814854,0.0015406528016078086,-0.0310803235434
Ache,0.005183359361970018,1.0,1.0,1.0,0.5,0.5,0.012118205171105106,0.12807079366598056,0.0053386926601108374,0.0056656522033140064,-0.0216043502968
Sftpc,0.11042874560366095,1.0,1.0,1.0,0.5,0.5,0.15560946874066703,1.0,0.06855397452672328,0.07275245112446657,0.00755420465678
Tpsb2,0.00011999727272161745,0.9272100703866312,0.8600560506836398,1.0,0.5,0.5,0.00048033930591013163,0.0050764478128791065,0.00021161416980624513,0.00022457413523226227,0.0240287902618
Cd72,0.028148085986613676,1.0,1.0,1.0,0.5,0.5,0.050215320649703646,0.5306987197356365,0.022122431498099268,0.023477283810764853,-0.0249020907496
Pou3f1,0.4013558214458595,1.0,1.0,1.0,0.5,0.5,0.42787183325518896,1.0,0.18849954951367878,0.2000438976391085,-0.00325562460457
Mfge8,0.0014034302202777607,0.9999999999999518,0.999999997612034,1.0,0.5,0.5,0.003976643577391065,0.04202700745631571,0.0017519160287132296,0.0018592092746343195,-0.0174968281494
Tap1,9.46317752297309e-06,0.186671340322776,0.1569394782632889,0.17071572251443454,0.17071572251443454,0.11697433736147037,5.444506404126336e-05,0.0005754006030188264,2.398585101277422e-05,2.5454825420885797e-05,-0.0466695367295
Tgm2,0.0005709055558105018,0.9999961549020191,0.9998174137405054,1.0,0.5,0.5,0.001839854311237049,0.01944443080001234,0.0008105504543276164,0.0008601912977255163,-0.0223858234313
Gjb2,0.3051417204045832,1.0,1.0,1.0,0.5,0.5,0.34858544580160866,1.0,0.15356981786047788,0.16297495141922697,-0.00193638380536
Emb,0.0048227453664368624,1.0,1.0,1.0,0.5,0.5,0.011394851458801262,0.12042605727738728,0.005020018145195994,0.005327460986378546,0.0159939169544
Penk,0.3104112812385635,1.0,1.0,1.0,0.5,0.5,0.35307315259164523,1.0,0.1555468835201537,0.16507309924753932,0.00695408711699
Tal1,1.0075052300159687e-06,0.021757691345123842,0.019080142259228605,0.01926450750313534,0.01926450750313534,0.015565955803746716,8.103550288784653e-06,8.564206516914362e-05,3.5700306965200872e-06,3.7886714162747376e-06,0.0365815585016
Zfp42,1.2309363620568735e-11,2.6876287384514086e-07,2.643068809371485e-07,2.643066556608519e-07,2.643066556608519e-07,2.57967333396259e-07,7.40392962235531e-10,7.824815057951654e-09,3.261811808987622e-10,3.461576164604069e-10,0.105319213406
Il6ra,0.4091050291691663,1.0,1.0,1.0,0.5,0.5,0.4338011367529298,1.0,0.19111171266952606,0.202816038476119,-0.00543501978617
Fech,0.1516543619223133,1.0,1.0,1.0,0.5,0.5,0.200815947892906,1.0,0.08846975372271974,0.09388793980423073,0.00202893292226
Gadd45b,6.472213141630813e-05,0.7566339888508533,0.6639651692928857,1.0,0.5,0.4778389773397471,0.0002832506690295239,0.0029935239977227548,0.0001247864882932578,0.00013242883367776327,0.0843684245701
Myd88,0.0008079770147669331,0.9999999783552064,0.9999933119330051,1.0,0.5,0.5,0.0024841595080409,0.026253745938077454,0.0010944000324194108,0.0011614247812600674,-0.0243307901065
Edn1,0.0007162287981928964,0.9999998393025605,0.999976193222765,1.0,0.5,0.5,0.002237027824098765,0.023641944070095615,0.0009855258147845572,0.0010458827393598335,0.0252786430769
Edn2,0.12729437921713904,1.0,1.0,1.0,0.5,0.5,0.17464509190948227,1.0,0.07694014560214849,0.08165221959884521,-0.00962700328868
Ptgs1,0.0027329406386553444,1.0,0.9999999999999999,1.0,0.5,0.5,0.00702832157411621,0.07427855110780496,0.003096337144885217,0.003285967274010062,-0.0205051607632
Clk1,0.34650870499978514,1.0,1.0,1.0,0.5,0.5,0.38385855295588006,1.0,0.16910943578284374,0.17946626795039478,0.00139679211712
Sprr1b,0.4800742536437737,1.0,1.0,1.0,0.5,0.5,0.4869660396080786,1.0,0.2145335868365901,0.227672347207256,-0.00167087637613
Wt1,0.2661199945678495,1.0,1.0,1.0,0.5,0.5,0.3131481520557492,1.0,0.13795786729981915,0.14640687235505603,-0.00253806622488
Serpina1b,0.14813471707393466,1.0,1.0,1.0,0.5,0.5,0.19695241364030452,1.0,0.08676766816918977,0.09208161279113276,0.00114211217841
Rarb,0.23898526819857152,1.0,1.0,1.0,0.5,0.5,0.28788742216083,1.0,0.12682921653224438,0.1345966654831899,-0.0058067554996
Cd3e,0.06068925891402038,1.0,1.0,1.0,0.5,0.5,0.09526902181761447,1.0,0.041970904134085996,0.044541343849793455,0.0174202171396
Cbl,0.00022164421166904433,0.9920922825748295,0.9704690640374606,1.0,0.5,0.5,0.0008132018700945638,0.008594293250786148,0.0003582572496308331,0.0003801981318179132,-0.013929871381
Gabrg2,2.7660540186949905e-07,0.006021202643881618,0.0054045961178832425,0.005419253033427225,0.005419253033427225,0.004612671681575766,2.6916129226838553e-06,2.8446209515554427e-05,1.1857939316339657e-06,1.2584159510877103e-06,-0.0536950626647
Wnt4,0.1576040311446648,1.0,1.0,1.0,0.5,0.5,0.20711364582846561,1.0,0.09124421357625771,0.09683231693604286,0.00860133638808
Wnt5a,0.02281964133782628,1.0,1.0,1.0,0.5,0.5,0.04208520765958629,0.44477592766068813,0.018540698565428254,0.01967619347393161,0.0211055250066
Wnt5b,0.0007414844648308103,0.9999999074555652,0.9999831289050432,1.0,0.5,0.5,0.002304052182201672,0.024350288467305508,0.0010150534918291602,0.0010772187909285009,0.0221513584651
Wnt6,0.39364624149401783,1.0,1.0,1.0,0.5,0.5,0.4216714593220023,1.0,0.18576796588890446,0.19714502262090922,0.00315145599592
Hist1h2ac,7.339066561426964e-08,0.0016011286763411015,0.00146644352366887,0.0014675197496229358,0.0014674463589573216,0.0012971800147322159,8.708759744684584e-07,9.203819844604802e-06,3.8366565899111946e-07,4.071626378570794e-07,0.0840164849984
Serpine1,0.005568299756234704,1.0,1.0,1.0,0.5,0.5,0.012899179392466684,0.13632449022831788,0.0056827519728926005,0.0060307828687477865,-0.0321055908647
Pthlh,0.37266727313181425,1.0,1.0,1.0,0.5,0.5,0.40494187763772577,1.0,0.17839772469530477,0.1893234030005344,-0.00323068603985
Ap1g1,0.31394115850500026,1.0,1.0,1.0,0.5,0.5,0.35613076129700133,1.0,0.15689391741851497,0.16650263004469723,-0.00183824156898
Zfp36,0.007792862533834483,1.0,1.0,1.0,0.5,0.5,0.01715575824297775,0.18130998304590362,0.007557993887478381,0.008020870922421049,-0.0203673031319
Hmbs,0.008692681932020068,1.0,1.0,1.0,0.5,0.5,0.018831606234519314,0.19902111925046548,0.008296291122553874,0.008804383970074043,-0.00964751247999
Gabrd,0.0001835401154916104,0.9818263527472849,0.9472813079987632,1.0,0.5,0.5,0.0006904574227504862,0.007297073194887837,0.000304182007393832,0.00032281113937799937,0.0312469554033
Crabp2,0.029126198735907553,1.0,1.0,1.0,0.5,0.5,0.05165219684077358,0.545884291492489,0.02275544936390039,0.02414906982551529,-0.0185895555593
Eif3a,0.0034845689608462827,1.0,1.0,1.0,0.5,0.5,0.008651839395210513,0.09143663788242005,0.003811580248352566,0.004045014277285355,0.00904001532835
Furin,0.3391628517661936,1.0,1.0,1.0,0.5,0.5,0.37790617421683587,1.0,0.16648710679636092,0.17668333869299632,-0.00247323430513
Ppara,0.07866375553682559,1.0,1.0,1.0,0.5,0.5,0.11818410091025326,1.0,0.05206617507812248,0.05525488323266265,-0.011635042936
Gja1,0.002304260773143742,1.0,0.9999999999999728,1.0,0.5,0.5,0.0060553176144486085,0.06399539550883045,0.002667678855609653,0.0028310565054526357,-0.0307437271058
Olfr15,0.24838929278278277,1.0,1.0,1.0,0.5,0.5,0.29668767292361875,1.0,0.13070617962133776,0.13871106686688617,-0.00708101594507
Prkch,1.5286024169334785e-06,0.03282471261120179,0.02852924046920613,0.028944086764635415,0.028944086764635415,0.022924450446751378,1.1506479408380396e-05,0.00012160579304650878,5.069195998406661e-06,5.3796506571717465e-06,-0.0475231648037
Kcne1,2.306388412579751e-07,0.005023110812492626,0.004522947473502237,0.004533206424925501,0.004532514508401727,0.003879345309959141,2.3061390232846294e-06,2.437234316847416e-05,1.0159728526598356e-06,1.0781944565169837e-06,0.0500396696168
Ggta1,1.9690085756839895e-07,0.004289905701940544,0.0038718261559119727,0.003879340695812596,0.003879340695812596,0.0033362881306389517,2.0103731869019666e-06,2.124655309725721e-05,8.856727894481092e-07,9.39914377998258e-07,-0.0306010717682
Bmp7,0.0006568879334858117,0.9999994123909014,0.9999451587327177,1.0,0.5,0.5,0.002075613768412332,0.021936045718919155,0.0009144146211577458,0.0009704164564133886,0.0248916568073
Pde6b,0.0475607563574119,1.0,1.0,1.0,0.5,0.5,0.07774133433377829,0.8216063557431392,0.0342490562863705,0.03634658399801421,0.0152590529501
Nkx2-1,0.01952191602169558,1.0,1.0,1.0,0.5,0.5,0.03697710916400886,0.3907911816347266,0.0162903184505176,0.017287992491395024,0.018452100705
Hoxd8,0.2343704147951518,1.0,1.0,1.0,0.5,0.5,0.2835683436045149,1.0,0.12492644028267055,0.1325773567989946,0.00651217814548
Xrcc6,3.5561899915250284e-05,0.5399740275511049,0.45802155925325927,0.6125181641402709,0.5,0.3354742624923504,0.0001681178060838799,0.0017767466840621598,7.406454047452783e-05,7.860050271525393e-05,-0.0266140196732
Pnp1,4.2912585330027305e-05,0.6081881356251557,0.5201348199337703,0.7342343349967672,0.5,0.3802296485802908,0.00019798037442479995,0.0020923481097126747,8.722053776642625e-05,9.256221764980307e-05,0.0240549942991
Acr,0.3282571583660979,1.0,1.0,1.0,0.5,0.5,0.3684252236201832,1.0,0.1623102604196456,0.17225068815779027,-0.00417841860497
Car5a,0.08470552849289992,1.0,1.0,1.0,0.5,0.5,0.12566830937786075,1.0,0.0553633538474692,0.05875399234955301,-0.0114741533147
Tsta3,0.21635730073757947,1.0,1.0,1.0,0.5,0.5,0.2664630579669552,1.0,0.1173906821738638,0.12458008344932102,0.00191408235718
Zfa,4.2412047750343813e-08,0.0009255960419594089,0.0008550428518188102,0.0008554085910766843,0.0008554085910766843,0.0007642226884134451,5.54485518576137e-07,5.8600592610582695e-06,2.4427939008811316e-07,2.592398837673841e-07,0.0766936811049
Irf8,0.03845937933330821,1.0,1.0,1.0,0.5,0.5,0.06519897915086083,0.6890529486967739,0.028723503730518015,0.030482627968759845,-0.0048326424795
Evx1,0.00022594346670024422,0.9928009561015501,0.972307301917153,1.0,0.5,0.5,0.0008267540545520984,0.0087375190003817,0.00036422768392125286,0.0003865342156395198,0.0272297961293
Nfya,0.00048705526171163757,0.9999759879600071,0.9993970555111782,1.0,0.5,0.5,0.0016025194162966473,0.016936165926586574,0.0007059922261316044,0.0007492295710129984,-0.0131623368315
