sidak_cor_pval,holm-sidak_cor_pval,holm_cor_pval,simes-hochberg_cor_pval,hommel_cor_pval,fdr_bh_cor_pval,fdr_by_cor_pval,fdr_tsbh_cor_pval,fdr_tsbky_cor_pval
numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric
1.0,1.0,1.0,0.5,0.5,0.045553452236401344,0.48142993948081725,0.02006863868562538,0.021297709800055353
0.5624552045696218,0.47837417897345014,0.650792447394681,0.5,0.350099736700752,0.0001778470669968755,0.001879570010562838,7.835078031707179e-05,8.31492463410646e-05
1.0,1.0,1.0,0.5,0.5,0.2692511643295391,1.0,0.11861898642877332,0.12588361319924743
1.0,1.0,1.0,0.5,0.5,0.13725292139866094,1.0,0.06046697128028394,0.06417017252586199
1.0,1.0,1.0,0.5,0.5,0.00944502923206064,0.09981943471568423,0.004161021168049432,0.004415856137391144
0.6691039898616216,0.5771291167306885,0.8606666047430952,0.5,0.4202041834423983,0.00022811945389805048,0.0024108718328218503,0.00010049835243406374,0.00010665321046700968
0.9887603510743782,0.9622914756718413,1.0,0.5,0.5,0.0007610372577513913,0.008042993515409654,0.0003352760548827807,0.0003558094911995959
1.0,1.0,1.0,0.5,0.5,0.04169327252423813,0.44063377598551184,0.018368030979694357,0.019492951142927328
1.0,1.0,1.0,0.5,0.5,0.46208666128699677,1.0,0.20357294105155363,0.2160404345096543
0.9411880637604031,0.8798759068885726,1.0,0.5,0.5,0.0005137765481705803,0.005429828044838556,0.00022634499481784427,0.0002402071256471604
1.6712725537049167e-05,1.602842321557496e-05,1.602855066871948e-05,1.6027785217398146e-05,1.52661611526715e-05,1.865275016740118e-08,1.9713088566022939e-07,8.217495825786936e-09,8.720762983596593e-09
0.00011541052740904334,0.00010911017734571704,0.00010911612911504581,0.00010911612911504581,0.00010126623803201882,9.674533652073187e-08,1.0224494351057923e-06,4.262129669290647e-08,4.523156864235976e-08
1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.22027571677200697,0.23376614454520472
0.9999999999997916,0.999999994154329,1.0,0.5,0.5,0.0038059175103881647,0.040222695465240654,0.0016767024151517706,0.001779389325721051
1.0,1.0,1.0,0.5,0.5,0.054146672892018195,0.5722470674277759,0.023854394364217414,0.025315317923834887
0.15843700709471542,0.13350845454324534,0.14330236092864163,0.14327075998902453,0.1004514868078548,4.6599436680435897e-05,0.0004924843865724701,2.052944863190954e-05,2.1786741301527786e-05
1.0,1.0,1.0,0.5,0.5,0.039709383071185926,0.4196671152291985,0.01749402563715936,0.01856541876563951
1.0,1.0,1.0,0.5,0.5,0.18626721334121202,1.0,0.08206028785971964,0.08708593663590851
3.387055616899115e-05,3.232240792516716e-05,3.232292934382642e-05,3.232292934382642e-05,3.056530413041909e-05,3.3905033815400454e-08,3.583240693402338e-07,1.493691125173294e-08,1.5851698071401914e-08
1.0,1.0,1.0,0.5,0.5,0.4338011367529298,1.0,0.19111171266952606,0.202816038476119
1.0,1.0,1.0,0.5,0.5,0.49378813762969587,1.0,0.21753907189979135,0.23086189831170187
0.9999999999999997,0.9999999998619709,1.0,0.5,0.5,0.004497093703054825,0.047527364952840816,0.0019812010776625614,0.0021025365132432885
0.8684220913101711,0.7860250647524443,1.0,0.5,0.49967839091151856,0.0003865163560611897,0.004084883510940348,0.00017028033475096564,0.00018070887672017177
1.0,1.0,1.0,0.5,0.5,0.02742033397878939,0.2897907640335456,0.012080067442611302,0.01281989151272694
0.0013965334268972729,0.0012818602347913766,0.0012826824799510848,0.0012826184738393108,0.0011370685756652208,7.773924284940216e-07,8.21584251969502e-06,3.424813487993036e-07,3.634560616153624e-07
0.9999999999999828,0.9999999987164966,1.0,0.5,0.5,0.004090839833090885,0.043233886271672954,0.001802225352867144,0.00191259971146721
0.0026692343324326018,0.0024260054402739373,0.0024289528115377587,0.0024289528115377587,0.0021231608488716303,1.3410952972819298e-06,1.4173314998342109e-05,5.908214557366897e-07,6.270053542266038e-07
1.0,1.0,1.0,0.5,0.5,0.013222562764757482,0.13974215518471067,0.005825218981139609,0.0061819750370486785
1.0,1.0,1.0,0.5,0.5,0.08616926697429703,0.9106766435451922,0.037961994092963414,0.04028691463773571
0.6385144563685126,0.5483360111576472,0.7947982429205508,0.5,0.40017194441271003,0.00021242011345233726,0.0022449539462598123,9.358198549500926e-05,9.931326189121572e-05
1.0,1.0,1.0,0.5,0.5,0.05999138743778066,0.6340167123593312,0.02642929173600862,0.028047910694495228
1.0,1.0,1.0,0.5,0.5,0.03554288291597635,0.3756336157007811,0.015658468020920423,0.01661744541057883
0.09685083716715948,0.08222168959051346,0.08579920930342443,0.08579454376730135,0.06330199411793706,2.9547726173097098e-05,0.00031227402809095336,1.3017293123523908e-05,1.3814516055124689e-05
0.999999999973025,0.9999998878813686,1.0,0.5,0.5,0.0032488476994215936,0.034335324207658585,0.0014312845113463547,0.0015189412018166881
1.0,1.0,1.0,0.5,0.5,0.06454866719483111,0.6821801513506957,0.02843700786603831,0.03017858613133441
1.0,1.0,1.0,0.5,0.5,0.09299311623441615,0.9827942367251047,0.04096825066679715,0.0434772845027271
0.9867310120259914,0.9577287393756727,1.0,0.5,0.5,0.0007371464443331917,0.007790504356116468,0.0003247509227828603,0.0003446397645139532
1.0,1.0,1.0,0.5,0.5,0.49744862620748853,1.0,0.21915170539020942,0.23257329491566658
1.0,1.0,1.0,0.5,0.5,0.03890487104843941,0.4111646603019088,0.017139596712234986,0.018189283418044076
1.0,1.0,1.0,0.5,0.5,0.033751438202443584,0.3567007999057549,0.014869244484258718,0.015779887162881943
0.9999961722236859,0.9998175465810358,1.0,0.5,0.5,0.001839854311237049,0.01944443080001234,0.0008105504543276164,0.0008601912977255163
1.0,1.0,1.0,0.5,0.5,0.391441403846463,1.0,0.17245007161304055,0.18301149558510024
2.189559746623715e-06,2.1296913863544376e-06,2.1296942864188175e-06,2.129594004162076e-06,2.0594967066997814e-06,3.655363595481605e-09,3.8631572101726474e-08,1.610375672114022e-09,1.7090005092532641e-09
1.0,1.0,1.0,0.5,0.5,0.42325351637407355,1.0,0.1864649433911429,0.1978846853759357
0.9379463375980449,0.8750533100178193,1.0,0.5,0.5,0.0005054698678713816,0.005342039207826241,0.00022268547490404046,0.00023632348439213386
1.0,1.0,1.0,0.5,0.5,0.40072819915567726,1.0,0.17654138259954474,0.18735337225433127
0.015789108426711884,0.013939339598558198,0.01403739945087195,0.01403594162560963,0.011530668912314019,6.165232027819983e-06,6.51570218352577e-05,2.7161018079875617e-06,2.882445042740184e-06
1.0,1.0,1.0,0.5,0.5,0.3206622120436262,1.0,0.1412681971992141,0.14991993802155085
1.0,1.0,1.0,0.5,0.5,0.33603933840679784,1.0,0.1480426122622968,0.15710924110975694
1.0,1.0,1.0,0.5,0.5,0.3468772556797682,1.0,0.15281727225353534,0.16217631738136126
1.0,1.0,1.0,0.5,0.5,0.14727868392773433,1.0,0.06488383533483909,0.06885754023095653
1.0,1.0,1.0,0.5,0.5,0.1342771023609564,1.0,0.059155969937255644,0.06277888103924517
1.0,1.0,1.0,0.5,0.5,0.03142355536534108,0.332098658062175,0.013843692363250705,0.014691526771317135
0.7635130169380653,0.6711228456603275,1.0,0.5,0.48185950551439666,0.0002883617828147078,0.003047540610723039,0.00012703819679832712,0.00013481844440555184
0.25052607316288433,0.20987562297128204,0.23556335097192804,0.235536935120964,0.15461197569259263,7.204035324926772e-05,0.0007613557524682462,3.173748089698206e-05,3.3681191261511855e-05
1.0,1.0,1.0,0.5,0.5,0.12566830937786075,1.0,0.0553633538474692,0.05875399234955301
1.0,1.0,1.0,0.5,0.5,0.06054842355968916,0.6399037275753754,0.026674694798051207,0.02830834306767715
1.0,1.0,1.0,0.5,0.5,0.40361277679485136,1.0,0.1778121874136519,0.18870200544103335
1.0,1.0,1.0,0.5,0.5,0.21081669926808586,1.0,0.0928755990775725,0.09856361398729263
1.0,1.0,1.0,0.5,0.5,0.11285336452128593,1.0,0.049717711520117676,0.05276259184619121
0.9999999999999706,0.9999999982407015,1.0,0.5,0.5,0.004035340176683233,0.042647340249060174,0.001777774899675553,0.0018866518300632094
1.0,1.0,1.0,0.5,0.5,0.3176654682552781,1.0,0.1399479774272932,0.14851886353836696
1.0,1.0,1.0,0.5,0.5,0.4663705187631983,1.0,0.20546020060379247,0.21804327620163985
1.0,1.0,1.0,0.5,0.5,0.020374775105862577,0.21533004118428548,0.008976136381024647,0.009525865244946221
1.0,0.9999999999992049,1.0,0.5,0.5,0.005441038965163723,0.057503414804165785,0.0023970575160717164,0.002543861402413108
1.0,1.0,1.0,0.5,0.5,0.481419986183859,1.0,0.21209026505003847,0.2250793881544129
1.0,0.9999999999997679,1.0,0.5,0.5,0.005670083691498448,0.0599240653437886,0.002497963498604176,0.0026509472076204684
1.0,1.0,1.0,0.5,0.5,0.11908701814847382,1.0,0.05246395656179215,0.0556770261959071
1.0,1.0,1.0,0.5,0.5,0.011973662340254267,0.12654319821728044,0.00527501410877099,0.005598073762734706
1.0,1.0,1.0,0.5,0.5,0.041306827549824926,0.4365496468688223,0.01819778209223074,0.019312275639432438
1.0,1.0,1.0,0.5,0.5,0.025972861517608855,0.2744932059962331,0.011442381374822735,0.012143151399555874
0.9999999999999999,0.9999999999295293,1.0,0.5,0.5,0.0046268239951823215,0.04889841464548872,0.0020383539438334135,0.0021631896136860246
1.0,1.0,1.0,0.5,0.5,0.02356732570213945,0.24907039158360886,0.01038261912287622,0.011018485733260499
0.039688513694740246,0.03435099230445493,0.03495482445848881,0.034949859602720214,0.027386014808372546,1.3522931740650109e-05,0.00014291659336198562,5.957546964061253e-06,6.3224072319195e-06
1.0,1.0,1.0,0.5,0.5,0.10936139602802168,1.0,0.04817931979451958,0.05112998382310379
1.0,1.0,1.0,0.5,0.5,0.011816819363811253,0.12488560914444585,0.00520591671065771,0.005524744606930551
1.0,1.0,1.0,0.5,0.5,0.47529091952119795,1.0,0.2093900959455163,0.22221385158763124
1.0,1.0,1.0,0.5,0.5,0.03624365742055846,0.3830397245853471,0.01596719523350517,0.016945080118842305
0.9999999997218842,0.9999995469354032,1.0,0.5,0.5,0.002989810849476746,0.031597703042415784,0.0013171654557624266,0.0013978331104032048
0.9999999999999826,0.9999999987164966,1.0,0.5,0.5,0.004090839833090885,0.043233886271672954,0.001802225352867144,0.00191259971146721
1.0,1.0,1.0,0.5,0.5,0.49378813762969587,1.0,0.21753907189979135,0.23086189831170187
1.0,1.0,1.0,0.5,0.5,0.009328063289954553,0.0985832845741489,0.0041094916545787695,0.004361170782732668
1.0,1.0,1.0,0.5,0.5,0.3131481520557492,1.0,0.13795786729981915,0.14640687235505603
1.0,1.0,1.0,0.5,0.5,0.1265925663980603,1.0,0.055770536602681234,0.05918611234991478
0.7839520685656257,0.6922159105427257,1.0,0.5,0.49453313096521545,0.0003033145923756451,0.0032055688138245774,0.0001336256784859087,0.00014180936568790981
1.0,1.0,1.0,0.5,0.5,0.12566830937786075,1.0,0.0553633538474692,0.05875399234955301
0.9999999999593259,0.9999998582897939,1.0,0.5,0.5,0.0032019293649897416,0.033839469562244526,0.0014106145718529048,0.001497005365519455
1.0,1.0,1.0,0.5,0.5,0.41091708587350373,1.0,0.18103011124930074,0.19211700578479957
1.945121282442841e-05,1.8639639602247016e-05,1.863981314405598e-05,1.863981314405598e-05,1.7723101022217162e-05,2.1253692913821813e-08,2.246188508424106e-07,9.36334488128845e-09,9.936787699623727e-09
1.0,0.9999999999917829,1.0,0.5,0.5,0.005013999715581266,0.05299026662352951,0.002208924762488605,0.002344206764524371
0.0005301345544601599,0.0004929706856144911,0.0004930922298324403,0.0004930436564955116,0.00044619467302770986,3.456813032929701e-07,3.6533197980327576e-06,1.5229039371508104e-07,1.6161717102431842e-07
1.0,1.0,1.0,0.5,0.5,0.3515835048112377,1.0,0.15489061705501947,0.16437664081082695
0.9699532813997673,0.9251683124480684,1.0,0.5,0.5,0.0006147547687365882,0.006497012555107722,0.0002708310946449227,0.00028741770425666236
0.9999999999922438,0.9999999478849898,1.0,0.5,0.5,0.0033945054866051988,0.035874703030251476,0.001495454258296941,0.0015870409204824828
0.608112340507244,0.5201032584191679,0.7341685701941804,0.5,0.38016992172105146,0.00019798037442479995,0.0020923481097126747,8.722053776642625e-05,9.256221764980307e-05
1.0,1.0,1.0,0.5,0.5,0.3102030258081093,1.0,0.13666038770945332,0.14502993073883672
0.7905987348708812,0.6991288625258181,1.0,0.5,0.4968432720448423,0.00030831043911010235,0.003258367231352706,0.00013582660592654,0.00014414508534761543
0.9913627522060348,0.9685765057015034,1.0,0.5,0.5,0.0007997224450255048,0.008451836456039698,0.00035231886959331,0.00037389606535975344
1.0,0.9999999999996438,1.0,0.5,0.5,0.005592014830829511,0.05909899753834247,0.0024635701501213277,0.0026144474944852403
1.0,1.0,1.0,0.5,0.5,0.030462167928487997,0.32193827124582847,0.013420151749753872,0.014242047102262451
1.0,1.0,1.0,0.5,0.5,0.1828481020937605,1.0,0.08055399349820841,0.08548739172773274
5.936064050526824e-06,5.737325826982165e-06,5.737341842519241e-06,5.737341842519241e-06,5.507337047050764e-06,8.109400561076127e-09,8.570389355090083e-08,3.5726080423647184e-09,3.7914066074709724e-09
1.0,1.0,1.0,0.5,0.5,0.10182475580357085,1.0,0.04485904213953229,0.04760636116691544
1.0,1.0,1.0,0.5,0.5,0.01949115105723773,0.20599149379943288,0.008586854539689005,0.009112742470797311
1.0,1.0,1.0,0.5,0.5,0.0340936949258936,0.36031792716105815,0.015020026174414699,0.01593990323225311
1.0,1.0,1.0,0.5,0.5,0.3884290194289752,1.0,0.17112296133953064,0.1816031086027719
0.0029674969467837764,0.0026926465586893933,0.0026962780690091637,0.0026962780690091637,0.002348591195810292,1.4637801169891652e-06,1.5469904881812496e-05,6.448704289328012e-07,6.843644688209718e-07
1.0,1.0,1.0,0.5,0.5,0.2330989222364793,1.0,0.10269206434884558,0.1089812726977285
1.0,1.0,1.0,0.5,0.5,0.3684252236201832,1.0,0.1623102604196456,0.17225068815779027
1.0,1.0,1.0,0.5,0.5,0.09143280541191631,0.96630415072791,0.04028085349717061,0.04274778881219121
1.0,1.0,1.0,0.5,0.5,0.42942903984866554,1.0,0.1891855791107591,0.20077194200234327
0.18293209376991626,0.1538322842127704,0.1670369206040996,0.16702766750634845,0.11478467760324926,5.3391156527225186e-05,0.0005642624212610818,2.3521550546641893e-05,2.4962089628357947e-05
1.0,1.0,1.0,0.5,0.5,0.011114186469535372,0.11745985993858958,0.004896370781829291,0.005196241041479529
0.0018309304357458922,0.0016739980972032553,0.0016754007269430182,0.0016754007269430182,0.001476309973758867,9.754950613260317e-07,1.0309482712766794e-05,4.2975574768228904e-07,4.5607543901814897e-07
0.5852184578736227,0.49917586064765396,0.6914863237592344,0.5,0.36510897050387037,0.00018782737260981678,0.0019850464934933437,8.274761826206044e-05,8.781536147010492e-05
1.0,1.0,1.0,0.5,0.5,0.2734458221140587,1.0,0.12046694892896999,0.12784475115519478
1.0,1.0,1.0,0.5,0.5,0.4396838106163216,1.0,0.1937033330731152,0.20556637845344292
1.0,1.0,1.0,0.5,0.5,0.12750870889070604,1.0,0.056174144491146896,0.05961443854663443
0.9867456223113058,0.9577377135713628,1.0,0.5,0.5,0.0007371464443331917,0.007790504356116468,0.0003247509227828603,0.0003446397645139532
1.0,1.0,1.0,0.5,0.5,0.021560042637945188,0.2278564963314791,0.009498307691416817,0.010080016087405344
1.0,0.9999999999943159,1.0,0.5,0.5,0.005086661125116132,0.053758185985895816,0.002240935850622519,0.002378178319652743
1.0,1.0,1.0,0.5,0.5,0.21206268269769693,1.0,0.09342451886365974,0.0991461514723074
1.0,1.0,1.0,0.5,0.5,0.10592009442538092,1.0,0.04666324944021888,0.04952106420737066
0.5177307704964835,0.4382846133246058,0.5767503570697267,0.5,0.3214349773176762,0.00015960514844618818,0.0016867809833274094,7.031427694897335e-05,7.462056040366096e-05
1.0,1.0,1.0,0.5,0.5,0.052103652998883074,0.5506554888487064,0.0229543390215378,0.024360140156540182
0.9999980500699897,0.9998809515755462,1.0,0.5,0.5,0.0019228593258616678,0.020321666162108606,0.000847118432511834,0.0008989988222189471
1.0,1.0,1.0,0.5,0.5,0.37790617421683587,1.0,0.16648710679636092,0.17668333869299632
1.0,1.0,1.0,0.5,0.5,0.26503749551378264,1.0,0.1167626485915121,0.12391358697234793
0.0006816065377585057,0.0006317052583666438,0.0006319048573081414,0.0006318424006877008,0.0005688548989733187,4.2559574958751776e-07,4.497892605458394e-06,1.8749681759102012e-07,1.9897975503180086e-07
1.0,1.0,1.0,0.5,0.5,0.03207236583602767,0.3389555870171129,0.014129526746210047,0.014994866615863061
1.0,1.0,1.0,0.5,0.5,0.03272868308916941,0.3458918511189092,0.01441866825294131,0.015301716123593948
0.003967089036681304,0.003584041556521922,0.003590479293424219,0.003590479293424219,0.0030971115373558873,1.8768978458895357e-06,1.983592399691326e-05,8.268700366223067e-07,8.775103462775931e-07
1.0,1.0,1.0,0.5,0.5,0.22761583824276266,1.0,0.10027648383517147,0.10641775388687119
1.0,1.0,1.0,0.5,0.5,0.37790617421683587,1.0,0.16648710679636092,0.17668333869299632
1.0,1.0,1.0,0.5,0.5,0.22365355687163127,1.0,0.0985308950970148,0.10456525940740584
1.0,1.0,1.0,0.5,0.5,0.43662954616248795,1.0,0.19235777248955627,0.2041384112018546
1.0,1.0,1.0,0.5,0.5,0.030784707006765347,0.3253470133128277,0.013562246803062923,0.014392844535850569
1.0,1.0,1.0,0.5,0.5,0.01949115105723773,0.20599149379943288,0.008586854539689005,0.009112742470797311
1.0,1.0,1.0,0.5,0.5,0.3794052562349844,1.0,0.1671475295284563,0.1773842079404756
1.0,1.0,1.0,0.5,0.5,0.49744862620748853,1.0,0.21915170539020942,0.23257329491566658
0.9896783887216409,0.9644724611238921,1.0,0.5,0.5,0.0007743012452025088,0.008183173465827618,0.0003411195235688803,0.0003620108336150834
0.9981339034416418,0.9890192454115128,1.0,0.5,0.5,0.0010177340777921494,0.010755884162990203,0.0004483642069379264,0.0004758235430754805
1.0,1.0,1.0,0.5,0.5,0.38541441038159435,1.0,0.16979487100213228,0.18019368153413728
1.0,1.0,1.0,0.5,0.5,0.018611135519193644,0.19669108282236544,0.008199162432862676,0.00870130679186043
1.0,1.0,1.0,0.5,0.5,0.04467852141253176,0.4721832661134616,0.01968318665691779,0.02088865138917585
1.0,1.0,1.0,0.5,0.5,0.06109202105972937,0.6456487172237594,0.026914177455964864,0.028562492451214776
1.0,1.0,1.0,0.5,0.5,0.15346559201772106,1.0,0.0676094865630878,0.07175011953265999
0.3600474798488258,0.3018305373102108,0.3592897503097664,0.3592873574045016,0.2204798632481594,0.00010466641462406585,0.0011061630498746772,4.611093900654436e-05,4.8934928420075414e-05
1.0,1.0,1.0,0.5,0.5,0.07057399034841501,0.7458585515327194,0.031091472618915636,0.032995619257838935
1.0,1.0,1.0,0.5,0.5,0.028308464713981813,0.2991769401651775,0.012471334711174823,0.013235121308362999
0.39825262037873865,0.33429755050968724,0.406907748432784,0.40671546444229106,0.2442617802479883,0.00011659852489896954,0.001232267106658654,5.136764729335844e-05,5.4513575250580336e-05
1.0,1.0,1.0,0.5,0.5,0.2777565892294521,1.0,0.12236606356133095,0.12986017397239033
1.0,1.0,1.0,0.5,0.5,0.3437588183662597,1.0,0.15144344022465203,0.1607183472457917
1.0,1.0,1.0,0.5,0.5,0.03339394087749016,0.35292260292907546,0.014711748525262337,0.01561274562020277
1.0,0.9999999999973512,1.0,0.5,0.5,0.005222631746007959,0.05519518635740252,0.002300837902576283,0.002441748975287343
1.0,1.0,1.0,0.5,0.5,0.04169327252423813,0.44063377598551184,0.018368030979694357,0.019492951142927328
1.0,1.0,1.0,0.5,0.5,0.019043002588968287,0.2012552536383639,0.008389422089552347,0.008903218591574936
6.28146894499082e-08,6.215875159032436e-08,6.215915811922865e-08,6.215340423992482e-08,6.096235122403291e-08,2.6632854949673717e-10,2.8146832165613514e-09,1.1733142427448543e-10,1.2451719639633794e-10
1.0,1.0,1.0,0.5,0.5,0.06874345228357663,0.7265125791309119,0.030285026450294204,0.03213978360611792
1.0,1.0,1.0,0.5,0.5,0.1922184269809939,1.0,0.08468210356005222,0.0898683211717818
0.947410353316942,0.8891621429051573,1.0,0.5,0.5,0.0005323144789797098,0.005625745466447432,0.00023451190681074603,0.0002488742068733524
1.0,1.0,1.0,0.5,0.5,0.3011494164896266,1.0,0.13267180714544832,0.14079707604963623
1.0,1.0,1.0,0.5,0.5,0.010849760804622693,0.11466528728588601,0.004779877676086182,0.00507261350506865
1.0,1.0,1.0,0.5,0.5,0.36229193408242266,1.0,0.15960823092144472,0.1693831772605468
1.0,1.0,1.0,0.5,0.5,0.13825101496258393,1.0,0.06090668283068127,0.06463681349452932
1.0,1.0,1.0,0.5,0.5,0.49744862620748853,1.0,0.21915170539020942,0.23257329491566658
1.0,1.0,1.0,0.5,0.5,0.1781946631787728,1.0,0.07850391431330107,0.08331175877966615
0.6765112936520454,0.5843436486982769,0.8778737500392011,0.5,0.42529116906044195,0.00023259630645252092,0.002458185279960352,0.00010247063624470087,0.00010874628358972148
0.9999999883449734,0.999995439151148,1.0,0.5,0.5,0.0025541878025279923,0.02699383732350983,0.0011252510979443417,0.001194165270082715
0.005575490662090288,0.005011546813368795,0.005024146085085505,0.005024146085085505,0.004285632460753874,2.5241945870353165e-06,2.6676855158370318e-05,1.112037543862449e-06,1.1801424733862423e-06
1.0,1.0,1.0,0.5,0.5,0.4500857155029805,1.0,0.19828590718252126,0.21042960485600326
1.0,1.0,1.0,0.5,0.5,0.3794052562349844,1.0,0.1671475295284563,0.1773842079404756
0.8223823588378926,0.7336127267041228,1.0,0.5,0.4994310632182447,0.00033688277343324816,0.0035603328675164084,0.00014841418877230072,0.0001575035742183723
0.9999995436183777,0.9999534327886527,1.0,0.5,0.5,0.0021071294375410487,0.02226911787781058,0.0009282988943715007,0.0009851510493433535
0.015784328978459383,0.013937990253519383,0.014036031032715718,0.01403384496205337,0.011527150602560998,6.165232027819983e-06,6.51570218352577e-05,2.7161018079875617e-06,2.882445042740184e-06
1.0,1.0,1.0,0.5,0.5,0.38541441038159435,1.0,0.16979487100213228,0.18019368153413728
0.9999999882724553,0.999995439151148,1.0,0.5,0.5,0.0025541878025279923,0.02699383732350983,0.0011252510979443417,0.001194165270082715
1.0,1.0,1.0,0.5,0.5,0.07000361114087904,0.7398305204201677,0.030840191241371964,0.03272894856129007
0.9999999882578995,0.999995439151148,1.0,0.5,0.5,0.0025541878025279923,0.02699383732350983,0.0011252510979443417,0.001194165270082715
1.0,1.0,1.0,0.5,0.5,0.16994368487201042,1.0,0.07486893399211635,0.07945416000467022
0.001986679865476182,0.0018134099054445407,0.00181505604010702,0.0018147827980295249,0.0015977375078059686,1.0404622995900912e-06,1.0996086516653883e-05,4.5837715763291595e-07,4.864497206396267e-07
1.0,1.0,1.0,0.5,0.5,0.448528905795615,1.0,0.19760005243418616,0.20970174604984052
0.9999999999978816,0.9999999763728974,1.0,0.5,0.5,0.0035432749468730803,0.03744696745231272,0.0015609948572855253,0.00165659544678827
1.0,1.0,1.0,0.5,0.5,0.0627552753103978,0.6632267569535486,0.027646926500445018,0.02934011751836914
0.9992145538425372,0.9938258749124501,1.0,0.5,0.5,0.00113362571147473,0.011980680516526577,0.000499420432292545,0.0005300066238575245
1.0,1.0,1.0,0.5,0.5,0.008430073151350723,0.08909290970993719,0.0037138808117084645,0.003941331397650605
1.0,0.9999999999996438,1.0,0.5,0.5,0.005592014830829511,0.05909899753834247,0.0024635701501213277,0.0026144474944852403
1.0,0.9999999999988014,1.0,0.5,0.5,0.005371051750681812,0.05676375757121664,0.002366224548401958,0.0025111401198193188
1.0,1.0,1.0,0.5,0.5,0.19949382440729252,1.0,0.08788729032581051,0.09326980438454166
4.911632178750125e-08,4.862817293282973e-08,4.8627419384954743e-08,4.862516988597778e-08,4.773886728905535e-08,2.2427196649751218e-10,2.370209807542585e-09,9.880333634421406e-11,1.0485438587538948e-10
1.0,1.0,1.0,0.5,0.5,0.05070491588984705,0.5358729885398785,0.02233812338300077,0.02370618539411687
0.0001417406515248354,0.00013369143202057732,0.00013370036927064683,0.00013370036927064683,0.00012376730308709386,1.1422296327107873e-07,1.2071610733153779e-06,5.032109021271899e-08,5.3402923484817205e-08
1.0,1.0,1.0,0.5,0.5,0.33445355264008453,1.0,0.14734399206947757,0.15636783506023846
0.0026678401720835465,0.0024251043276717343,0.002428049506842334,0.0024279271561491195,0.0021220504231127964,1.3410952972819298e-06,1.4173314998342109e-05,5.908214557366897e-07,6.270053542266038e-07
0.0029680098446874803,0.0026929762452952977,0.0026966086449578403,0.0026963363702562086,0.002348913850974484,1.4637801169891652e-06,1.5469904881812496e-05,6.448704289328012e-07,6.843644688209718e-07
1.0,1.0,1.0,0.5,0.5,0.02408883665268793,0.25458196036786246,0.010612371519749255,0.011262308941756146
0.09901687837413131,0.08403222986307546,0.08777389078292384,0.08776433976107587,0.06464609137804353,3.0156747313601708e-05,0.0003187104450126412,1.3285598260031823e-05,1.4099253103049263e-05
1.0,1.0,1.0,0.5,0.5,0.3146064018670273,1.0,0.13860030134464302,0.14708865122738857
2.4144126988812076e-06,2.347511628641996e-06,2.347514481584204e-06,2.347514481584204e-06,2.2680441311878933e-06,3.97865757796739e-09,4.2048292345341084e-08,1.752803299554288e-09,1.860150884933998e-09
1.0,1.0,1.0,0.5,0.5,0.011539454774398524,0.12195429195684557,0.005083723343177585,0.005395067705529796
0.9999999999999997,0.9999999998619709,1.0,0.5,0.5,0.004497093703054825,0.047527364952840816,0.0019812010776625614,0.0021025365132432885
1.0,1.0,1.0,0.5,0.5,0.024887378321973106,0.2630213178400865,0.010964170196897468,0.01163565295633112
1.0,1.0,1.0,0.5,0.5,0.40209982455949006,1.0,0.17714565413747985,0.18799465141915042
1.0,1.0,1.0,0.5,0.5,0.03518438638081993,0.37184485860880984,0.0155005318584367,0.01644983670486617
1.0,1.0,1.0,0.5,0.5,0.4857138886873488,1.0,0.21398194995344913,0.22708692622100052
1.0,1.0,1.0,0.5,0.5,0.40639236940930556,1.0,0.17903674092461805,0.19000155473880792
1.0,1.0,1.0,0.5,0.5,0.2621029653273542,1.0,0.11546983711110288,0.12254159935688214
0.9113409730358728,0.8391016091736133,1.0,0.5,0.5,0.0004503378664184628,0.004759378732716839,0.00019839699262980644,0.00021054749355071492
1.0,1.0,1.0,0.5,0.5,0.14512441870648277,1.0,0.0639347707033827,0.06785035168075693
1.0,1.0,1.0,0.5,0.5,0.35613076129700133,1.0,0.15689391741851497,0.16650263004469723
1.0,1.0,1.0,0.5,0.5,0.14827666682432472,1.0,0.06532349813058438,0.06932412945907251
0.1617876994638262,0.1362519107036959,0.14647352425272442,0.14643882597844596,0.10241907401738083,4.746722845662819e-05,0.0005016556111840783,2.091175554292876e-05,2.2192461977104802e-05
1.0,1.0,1.0,0.5,0.5,0.019936571706098215,0.2106989051041035,0.008783085245074596,0.009320991006367187
0.868472240843962,0.7860250647524443,1.0,0.5,0.49967870275379384,0.0003865163560611897,0.004084883510940348,0.00017028033475096564,0.00018070887672017177
1.0,1.0,1.0,0.5,0.5,0.44401805331856437,1.0,0.19561278990891595,0.20759277686549588
0.008198968919922112,0.007323866804460399,0.00735081660256441,0.00735081660256441,0.006176269605027189,3.5105999373414313e-06,3.71016428481593e-05,1.5465998349952931e-06,1.6413188247858875e-06
1.0,1.0,1.0,0.5,0.5,0.442795974965258,1.0,0.19507440153846373,0.2070214157755267
1.0,1.0,1.0,0.5,0.5,0.11368856563068046,1.0,0.05008566056615899,0.053153075332717285
1.0,1.0,1.0,0.5,0.5,0.3731261838375098,1.0,0.1643812751824222,0.1744485388491199
